DIRECTORIO,PER,PERIODO,MES,DPTO,P3271,P6040,P6080,P3042,P7495,RAMA2D_R4
8078751,2024,20241252,12,63,2,61,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,61,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,40,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,17,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,97.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,97.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,97.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,97.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,47.0
8078751,2024,20241252,12,63,2,11,6,4.0,2,97.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,8,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,47.0
8078751,2024,20241252,12,63,2,3,6,1.0,2,97.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,47.0
8078751,2024,20241252,12,63,2,34,6,5.0,2,97.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,97.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,47.0
8078751,2024,20241252,12,63,2,9,6,3.0,2,97.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,20.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,10.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,20.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,10.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,20.0
8078752,2024,20241252,12,63,2,53,6,3.0,2,10.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,10.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,10.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,31,6,5.0,2,10.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,20.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,10.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,20.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,10.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,20.0
8078752,2024,20241252,12,63,1,11,6,4.0,2,10.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,10.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,10.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,20.0
8078752,2024,20241252,12,63,2,33,6,5.0,2,10.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,20.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,10.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,20.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,10.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,20.0
8078752,2024,20241252,12,63,2,14,6,4.0,2,10.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,97.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,55.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,97.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,55.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,97.0
8078754,2024,20241252,12,63,2,48,6,3.0,2,55.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,97.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,55.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,97.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,55.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,97.0
8078754,2024,20241252,12,63,1,54,6,3.0,2,55.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,97.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,55.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,97.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,55.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,97.0
8078754,2024,20241252,12,63,1,81,6,1.0,2,55.0
8078756,2024,20241252,12,63,2,67,6,3.0,2,
8078757,2024,20241252,12,63,1,24,6,5.0,2,52.0
8078757,2024,20241252,12,63,1,24,6,5.0,2,52.0
8078757,2024,20241252,12,63,2,20,6,5.0,2,52.0
8078757,2024,20241252,12,63,2,20,6,5.0,2,52.0
8078759,2024,20241252,12,63,2,44,6,5.0,2,14.0
8078759,2024,20241252,12,63,2,44,6,5.0,2,14.0
8078759,2024,20241252,12,63,2,18,6,6.0,2,14.0
8078759,2024,20241252,12,63,2,18,6,6.0,2,14.0
8078761,2024,20241252,12,63,2,42,6,9.0,2,71.0
8078761,2024,20241252,12,63,2,42,6,9.0,2,71.0
8078761,2024,20241252,12,63,2,19,6,5.0,2,71.0
8078761,2024,20241252,12,63,2,19,6,5.0,2,71.0
8078762,2024,20241252,12,63,1,28,6,5.0,2,53.0
8078762,2024,20241252,12,63,1,28,6,5.0,2,55.0
8078762,2024,20241252,12,63,1,28,6,5.0,2,53.0
8078762,2024,20241252,12,63,1,28,6,5.0,2,55.0
8078762,2024,20241252,12,63,2,25,6,5.0,2,53.0
8078762,2024,20241252,12,63,2,25,6,5.0,2,55.0
8078762,2024,20241252,12,63,2,25,6,5.0,2,53.0
8078762,2024,20241252,12,63,2,25,6,5.0,2,55.0
8078762,2024,20241252,12,63,2,10,6,3.0,2,53.0
8078762,2024,20241252,12,63,2,10,6,3.0,2,55.0
8078762,2024,20241252,12,63,2,10,6,3.0,2,53.0
8078762,2024,20241252,12,63,2,10,6,3.0,2,55.0
8078762,2024,20241252,12,63,2,7,6,3.0,2,53.0
8078762,2024,20241252,12,63,2,7,6,3.0,2,55.0
8078762,2024,20241252,12,63,2,7,6,3.0,2,53.0
8078762,2024,20241252,12,63,2,7,6,3.0,2,55.0
8078762,2024,20241252,12,63,2,5,6,1.0,2,53.0
8078762,2024,20241252,12,63,2,5,6,1.0,2,55.0
8078762,2024,20241252,12,63,2,5,6,1.0,2,53.0
8078762,2024,20241252,12,63,2,5,6,1.0,2,55.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,97.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,41.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,97.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,41.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,97.0
8078763,2024,20241252,12,63,2,68,6,3.0,2,41.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,41.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,41.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,97.0
8078763,2024,20241252,12,63,2,35,6,5.0,2,41.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,97.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,41.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,97.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,41.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,97.0
8078763,2024,20241252,12,63,1,10,6,3.0,2,41.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,97.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,41.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,97.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,41.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,97.0
8078763,2024,20241252,12,63,1,32,6,5.0,2,41.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,97.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,41.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,97.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,41.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,97.0
8078763,2024,20241252,12,63,2,13,6,4.0,2,41.0
8078764,2024,20241252,12,63,2,40,6,3.0,2,
8078764,2024,20241252,12,63,2,40,6,3.0,2,
8078764,2024,20241252,12,63,1,18,6,5.0,2,
8078764,2024,20241252,12,63,1,18,6,5.0,2,
8078765,2024,20241252,12,63,2,37,6,5.0,2,81.0
8078765,2024,20241252,12,63,2,37,6,5.0,2,81.0
8078765,2024,20241252,12,63,2,37,6,5.0,2,81.0
8078765,2024,20241252,12,63,2,67,6,3.0,2,81.0
8078765,2024,20241252,12,63,2,67,6,3.0,2,81.0
8078765,2024,20241252,12,63,2,67,6,3.0,2,81.0
8078765,2024,20241252,12,63,2,20,6,5.0,2,81.0
8078765,2024,20241252,12,63,2,20,6,5.0,2,81.0
8078765,2024,20241252,12,63,2,20,6,5.0,2,81.0
8078766,2024,20241252,12,63,1,70,6,1.0,1,
8078766,2024,20241252,12,63,1,70,6,1.0,2,
8078766,2024,20241252,12,63,2,66,6,3.0,1,
8078766,2024,20241252,12,63,2,66,6,3.0,2,
8078767,2024,20241252,12,63,1,34,6,5.0,2,14.0
8078767,2024,20241252,12,63,1,34,6,5.0,2,14.0
8078767,2024,20241252,12,63,1,34,6,5.0,2,14.0
8078767,2024,20241252,12,63,2,66,6,3.0,2,14.0
8078767,2024,20241252,12,63,2,66,6,3.0,2,14.0
8078767,2024,20241252,12,63,2,66,6,3.0,2,14.0
8078767,2024,20241252,12,63,1,66,6,1.0,2,14.0
8078767,2024,20241252,12,63,1,66,6,1.0,2,14.0
8078767,2024,20241252,12,63,1,66,6,1.0,2,14.0
8078768,2024,20241252,12,63,1,41,6,8.0,2,84.0
8078768,2024,20241252,12,63,1,41,6,8.0,2,43.0
8078768,2024,20241252,12,63,1,41,6,8.0,2,84.0
8078768,2024,20241252,12,63,1,41,6,8.0,2,43.0
8078768,2024,20241252,12,63,1,29,6,10.0,2,84.0
8078768,2024,20241252,12,63,1,29,6,10.0,2,43.0
8078768,2024,20241252,12,63,1,29,6,10.0,2,84.0
8078768,2024,20241252,12,63,1,29,6,10.0,2,43.0
8078769,2024,20241252,12,63,2,62,6,1.0,2,
8078770,2024,20241252,12,63,1,39,6,9.0,2,
8078774,2024,20241252,12,63,2,63,6,1.0,2,
8078775,2024,20241252,12,63,2,65,6,1.0,2,
8078775,2024,20241252,12,63,2,65,6,1.0,2,
8078775,2024,20241252,12,63,2,15,6,4.0,2,
8078775,2024,20241252,12,63,2,15,6,4.0,2,
8078776,2024,20241252,12,63,2,49,6,3.0,2,
8078778,2024,20241252,12,63,2,55,6,3.0,2,93.0
8078778,2024,20241252,12,63,2,55,6,3.0,2,93.0
8078778,2024,20241252,12,63,2,55,6,3.0,2,93.0
8078778,2024,20241252,12,63,2,55,6,3.0,2,93.0
8078778,2024,20241252,12,63,2,35,6,4.0,2,93.0
8078778,2024,20241252,12,63,2,35,6,4.0,2,93.0
8078778,2024,20241252,12,63,2,35,6,4.0,2,93.0
8078778,2024,20241252,12,63,2,35,6,4.0,2,93.0
8078778,2024,20241252,12,63,1,46,6,3.0,2,93.0
8078778,2024,20241252,12,63,1,46,6,3.0,2,93.0
8078778,2024,20241252,12,63,1,46,6,3.0,2,93.0
8078778,2024,20241252,12,63,1,46,6,3.0,2,93.0
8078778,2024,20241252,12,63,1,6,6,2.0,2,93.0
8078778,2024,20241252,12,63,1,6,6,2.0,2,93.0
8078778,2024,20241252,12,63,1,6,6,2.0,2,93.0
8078778,2024,20241252,12,63,1,6,6,2.0,2,93.0
8078778,2024,20241252,12,63,1,2,6,,2,93.0
8078778,2024,20241252,12,63,1,2,6,,2,93.0
8078778,2024,20241252,12,63,1,2,6,,2,93.0
8078778,2024,20241252,12,63,1,2,6,,2,93.0
8078778,2024,20241252,12,63,2,93,6,1.0,2,93.0
8078778,2024,20241252,12,63,2,93,6,1.0,2,93.0
8078778,2024,20241252,12,63,2,93,6,1.0,2,93.0
8078778,2024,20241252,12,63,2,93,6,1.0,2,93.0
8078779,2024,20241252,12,63,2,54,6,3.0,2,86.0
8078779,2024,20241252,12,63,2,54,6,3.0,2,86.0
8078779,2024,20241252,12,63,2,54,6,3.0,2,86.0
8078779,2024,20241252,12,63,1,32,6,8.0,2,86.0
8078779,2024,20241252,12,63,1,32,6,8.0,2,86.0
8078779,2024,20241252,12,63,1,32,6,8.0,2,86.0
8078779,2024,20241252,12,63,2,54,6,1.0,2,86.0
8078779,2024,20241252,12,63,2,54,6,1.0,2,86.0
8078779,2024,20241252,12,63,2,54,6,1.0,2,86.0
8078780,2024,20241252,12,63,2,75,6,1.0,2,97.0
8078782,2024,20241252,12,63,2,36,6,5.0,2,93.0
8078782,2024,20241252,12,63,2,36,6,5.0,2,93.0
8078782,2024,20241252,12,63,2,36,6,5.0,2,93.0
8078782,2024,20241252,12,63,1,17,6,5.0,2,93.0
8078782,2024,20241252,12,63,1,17,6,5.0,2,93.0
8078782,2024,20241252,12,63,1,17,6,5.0,2,93.0
8078782,2024,20241252,12,63,2,15,6,4.0,2,93.0
8078782,2024,20241252,12,63,2,15,6,4.0,2,93.0
8078782,2024,20241252,12,63,2,15,6,4.0,2,93.0
8078783,2024,20241252,12,63,2,26,6,8.0,2,84.0
8078783,2024,20241252,12,63,2,5,6,2.0,2,84.0
8078783,2024,20241252,12,63,2,3,6,2.0,2,84.0
8078784,2024,20241252,12,63,2,43,6,5.0,2,
8078784,2024,20241252,12,63,2,43,6,5.0,2,
8078784,2024,20241252,12,63,1,25,6,5.0,2,
8078784,2024,20241252,12,63,1,25,6,5.0,2,
8078784,2024,20241252,12,63,1,14,6,3.0,2,
8078784,2024,20241252,12,63,1,14,6,3.0,2,
8078785,2024,20241252,12,63,1,58,6,3.0,2,1.0
8078785,2024,20241252,12,63,1,58,6,3.0,2,1.0
8078785,2024,20241252,12,63,2,58,6,3.0,2,1.0
8078785,2024,20241252,12,63,2,58,6,3.0,2,1.0
8078786,2024,20241252,12,63,1,74,6,10.0,1,1.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,55.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,56.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,97.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,55.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,56.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,97.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,55.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,56.0
8078787,2024,20241252,12,63,1,51,6,3.0,2,97.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,55.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,56.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,97.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,55.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,56.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,97.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,55.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,56.0
8078787,2024,20241252,12,63,2,49,6,3.0,2,97.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,55.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,56.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,97.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,55.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,56.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,97.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,55.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,56.0
8078787,2024,20241252,12,63,1,23,6,5.0,2,97.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,1,65,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,45,6,3.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,17,6,4.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078788,2024,20241252,12,63,2,15,6,5.0,2,55.0
8078789,2024,20241252,12,63,1,25,6,5.0,2,1.0
8078790,2024,20241252,12,63,1,66,6,3.0,2,1.0
8078790,2024,20241252,12,63,1,66,6,3.0,2,1.0
8078790,2024,20241252,12,63,2,57,6,3.0,2,1.0
8078790,2024,20241252,12,63,2,57,6,3.0,2,1.0
8078791,2024,20241252,12,63,1,72,6,4.0,2,1.0
8078791,2024,20241252,12,63,1,72,6,4.0,2,1.0
8078791,2024,20241252,12,63,2,65,6,3.0,2,1.0
8078791,2024,20241252,12,63,2,65,6,3.0,2,1.0
8078792,2024,20241252,12,63,1,67,6,3.0,1,
8078792,2024,20241252,12,63,1,67,6,3.0,2,
8078792,2024,20241252,12,63,2,64,6,5.0,1,
8078792,2024,20241252,12,63,2,64,6,5.0,2,
8078793,2024,20241252,12,63,1,49,6,5.0,2,1.0
8078793,2024,20241252,12,63,1,49,6,5.0,2,56.0
8078793,2024,20241252,12,63,1,49,6,5.0,2,1.0
8078793,2024,20241252,12,63,1,49,6,5.0,2,56.0
8078793,2024,20241252,12,63,2,51,6,3.0,2,1.0
8078793,2024,20241252,12,63,2,51,6,3.0,2,56.0
8078793,2024,20241252,12,63,2,51,6,3.0,2,1.0
8078793,2024,20241252,12,63,2,51,6,3.0,2,56.0
8078794,2024,20241252,12,63,1,68,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,68,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,68,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,68,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,59,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,59,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,59,6,3.0,2,1.0
8078794,2024,20241252,12,63,1,59,6,3.0,2,1.0
8078795,2024,20241252,12,63,2,72,6,4.0,2,56.0
